best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.435393787920475,0.06690337568521487,meanabs,1301334618,500,2.36849041223526,2.435393787920475
500,2.435393787920475,0.08189034283161156,meanabs,1301334618,1000,2.3594859409332276,2.441376283764839
1500,2.3615493699908257,0.08706804722547545,meanabs,1301334618,1500,2.27448132276535,2.3615493699908257
2000,1.7373844757676125,0.12206955224275595,meanabs,1301334618,2000,1.6153149235248565,1.7373844757676125
2500,1.4973376505076885,0.1923788194358349,meanabs,1301334618,2500,1.3049588310718536,1.4973376505076885
3000,1.4393350407481194,0.2489378651976586,meanabs,1301334618,3000,1.1903971755504608,1.4393350407481194
3000,1.4393350407481194,0.37060956925153743,meanabs,1301334618,3500,1.0870214301347731,1.4576309993863106
4000,1.4057500511407852,0.3964702409505845,meanabs,1301334618,4000,1.0092798101902007,1.4057500511407852
4500,1.380981020629406,0.4398396000266075,meanabs,1301334618,4500,0.9411414206027985,1.380981020629406
4500,1.380981020629406,0.6169496886432171,meanabs,1301334618,5000,0.8551528453826904,1.4721025340259075
